ZIP,INSAGNT1,BKCLASS,CNTRYNAB,ZIPBR,CHRTAGNT,MSABR,UNINUMBR,STNAME,SIMS_ESTABLISHED_DATE,YEAR,CHRTAGNN,BRSERTYP,STNUMBR,SIMS_DESCRIPTION,FDICDBS,DOCKET,CNTRYNA,NAMEHCR,UNIT,OCCDIST,DEPSUM,DEPDOM,ESCROW,CITY2BR,HCTMULT,INSURED,SIMS_PROJECTION,BRCENM,CHARTER,BKMO,CONSOLD,DIVISIONB,ADDRESS,CSABR,DEPSUMBR,RSSDHCR,CNTYNUMB,CERT,SIMS_LATITUDE,STALP,SPECGRP,CALL,DENOVO,FDICNAME,RSSDID,NAMEBR,METROBR,NECNAMB,CNTYNAMB,SPECDESC,OCCNAME,NECTABR,SIMS_ACQUIRED_DATE,MICROBR,BRNUM,CB,STALPBR,USA,STNAMEBR,FED,REGAGNT,FEDNAME,ASSET,INSBRTS,PLACENUM,ADDRESBR,SIMS_LONGITUDE,INSBRDD,CITYHCR,STCNTY,CSANAMBR,CITY,CLCODE,STCNTYBR,CBSA_DIV_NAMB,MSANAMB,NAMEFULL,CITYBR,STALPHCR,ID
53566,DIF,NM,United States,53530,STATE,0,360880,Wisconsin,05/29/2001,2023,State Agency,11,55,100.0,9,0,United States,"WOODFORD BANCSHARES, INC.",0,,0,318154,,Darlington,ONE,CB,EXACT,E,STATE,0,,0,403 W 8th St,0,35498,2961347,65,10011,42.6673420158529,WI,4,CALL,0,Chicago,93244,Darlington Branch,0,,Lafayette,COMMERCIAL LENDING,,,02/14/2022,0,7,1,WI,1,Wisconsin,7,FDIC,Chicago,412304,,0,15815 Highway 81,-90.1290650061001,,MONROE,55045,,Monroe,21,55065,,,Woodford State Bank,Darlington,WI,2023_10011_7
54909,DIF,NM,United States,54909,STATE,0,6401,Wisconsin,01/01/1901,2023,State Agency,11,55,100.0,9,11965,United States,"PORTAGE COUNTY BANCSHARES, INC.",0,,167197,167197,,Almond,ONE,CB,EXACT,M,STATE,1,,0,1155 County Road D,554,53907,1141133,97,10012,44.2578870171019,WI,2,CALL,0,Chicago,12647,The Portage County Bank,0,,Portage,AGRICULTURAL,,,,1,0,1,WI,1,Wisconsin,7,FDIC,Chicago,200304,,0,1155 County Road D,-89.4103400266777,,ALMOND,55097,"Wausau-Stevens Point-Wisconsin Rapids, WI",Almond,21,55097,,,The Portage County Bank,Almond,WI,2023_10012_0
54909,DIF,NM,United States,54467,STATE,0,221692,Wisconsin,09/23/1991,2023,State Agency,11,55,100.0,9,11965,United States,"PORTAGE COUNTY BANCSHARES, INC.",0,,0,167197,,Plover,ONE,CB,EXACT,,STATE,0,,0,1155 County Road D,554,15863,1141133,97,10012,44.4603759862764,WI,2,CALL,0,Chicago,12647,Plover Branch,0,,Portage,AGRICULTURAL,,,,1,1,1,WI,1,Wisconsin,7,FDIC,Chicago,200304,,0,2520 Post Rd,-89.5429149966421,,ALMOND,55097,"Wausau-Stevens Point-Wisconsin Rapids, WI",Almond,21,55097,,,The Portage County Bank,Plover,WI,2023_10012_1
54909,DIF,NM,United States,54482,STATE,0,469744,Wisconsin,12/17/2007,2023,State Agency,11,55,100.0,9,11965,United States,"PORTAGE COUNTY BANCSHARES, INC.",0,,0,167197,,Stevens Point,ONE,CB,EXACT,,STATE,0,,0,1155 County Road D,554,30169,1141133,97,10012,44.4981970193322,WI,2,CALL,0,Chicago,12647,Vern Holmes Drive Branch,0,,Portage,AGRICULTURAL,,,,1,4,1,WI,1,Wisconsin,7,FDIC,Chicago,200304,,0,5417 Vern Holmes Dr,-89.514678963234,,ALMOND,55097,"Wausau-Stevens Point-Wisconsin Rapids, WI",Almond,21,55097,,,The Portage County Bank,Stevens Point,WI,2023_10012_4
54909,DIF,NM,United States,54921,STATE,0,7850,Wisconsin,10/07/1912,2023,State Agency,11,55,100.0,9,11965,United States,"PORTAGE COUNTY BANCSHARES, INC.",0,,0,167197,,Bancroft,ONE,CB,EXACT,,STATE,0,,0,1155 County Road D,554,16059,1141133,97,10012,44.3097020146948,WI,2,CALL,0,Chicago,12647,Bancroft Branch,0,,Portage,AGRICULTURAL,,,12/04/2016,1,5,1,WI,1,Wisconsin,7,FDIC,Chicago,200304,,0,5496 County Rd W,-89.5142140190649,,ALMOND,55097,"Wausau-Stevens Point-Wisconsin Rapids, WI",Almond,21,55097,,,The Portage County Bank,Bancroft,WI,2023_10012_5
54909,DIF,NM,United States,54494,STATE,0,226864,Wisconsin,10/16/1992,2023,State Agency,11,55,US_Streets,9,11965,United States,"PORTAGE COUNTY BANCSHARES, INC.",0,,0,167197,,Wisconsin Rapids,ONE,CB,M,,STATE,0,,0,1155 County Road D,554,13997,1141133,141,10012,44.305188,WI,2,CALL,0,Chicago,12647,Saratoga Branch,0,,Wood,AGRICULTURAL,,,12/04/2016,1,7,1,WI,1,Wisconsin,7,FDIC,Chicago,200304,,0,9031 Highway 13 South,-89.810049,,ALMOND,55097,"Wausau-Stevens Point-Wisconsin Rapids, WI",Almond,21,55141,,,The Portage County Bank,Wisconsin Rapids,WI,2023_10012_7
54909,DIF,NM,United States,54966,STATE,0,365860,Wisconsin,11/01/2002,2023,State Agency,11,55,100.0,9,11965,United States,"PORTAGE COUNTY BANCSHARES, INC.",0,,0,167197,,Plainfield,ONE,CB,EXACT,,STATE,0,,0,1155 County Road D,0,37202,1141133,137,10012,44.2135029957693,WI,2,CALL,0,Chicago,12647,Plainfield Branch,0,,Waushara,AGRICULTURAL,,,12/04/2016,0,9,1,WI,1,Wisconsin,7,FDIC,Chicago,200304,,0,123 W North St,-89.4935090418409,,ALMOND,55097,,Almond,21,55137,,,The Portage County Bank,Plainfield,WI,2023_10012_9
54757,DIF,NM,United States,54757,STATE,20740,6404,Wisconsin,08/28/1907,2023,State Agency,11,55,100.0,9,0,United States,"SECURITY BANK SHARES, INC.",0,,138032,138032,,New Auburn,MULT,CB,EXACT,M,STATE,1,,0,112 E Main St,232,76978,1128497,17,10015,45.2041540132855,WI,4,CALL,0,Chicago,20053,Security Bank,1,,Chippewa,COMMERCIAL LENDING,,,,0,0,1,WI,1,Wisconsin,9,FDIC,Minneapolis,166170,,0,112 E Main St,-91.5608120018434,,IRON RIVER,55017,"Eau Claire-Menomonie, WI",New Auburn,21,55017,,"Eau Claire, WI",Security Bank,New Auburn,WI,2023_10015_0
54757,DIF,NM,United States,54765,STATE,0,221699,Wisconsin,10/02/1935,2023,State Agency,11,55,US_Zipcode,9,0,United States,"SECURITY BANK SHARES, INC.",0,,0,138032,,Sand Creek,MULT,CB,M,,STATE,0,,0,112 E Main St,232,9413,1128497,33,10015,45.17767,WI,4,CALL,0,Chicago,20053,Sand Creek Branch,0,,Dunn,COMMERCIAL LENDING,,,,1,1,1,WI,1,Wisconsin,9,FDIC,Minneapolis,166170,,0,County Road 1,-91.676218,,IRON RIVER,55017,"Eau Claire-Menomonie, WI",New Auburn,21,55033,,,Security Bank,Sand Creek,WI,2023_10015_1
54757,DIF,NM,United States,54763,STATE,0,461649,Wisconsin,02/20/2007,2023,State Agency,11,55,US_Streets,9,0,United States,"SECURITY BANK SHARES, INC.",0,,0,138032,,Ridgeland,MULT,CB,M,,STATE,0,,0,112 E Main St,232,33822,1128497,33,10015,45.203791,WI,4,CALL,0,Chicago,20053,Ridgeland Office Branch,0,,Dunn,COMMERCIAL LENDING,,,,1,2,1,WI,1,Wisconsin,9,FDIC,Minneapolis,166170,,0,101 Main Street,-91.897244,,IRON RIVER,55017,"Eau Claire-Menomonie, WI",New Auburn,21,55033,,,Security Bank,Ridgeland,WI,2023_10015_2
54757,DIF,NM,United States,54724,STATE,20740,614811,Wisconsin,04/01/2019,2023,State Agency,11,55,100.0,9,0,United States,"SECURITY BANK SHARES, INC.",0,,0,138032,,Bloomer,MULT,CB,EXACT,,STATE,0,,0,112 E Main St,232,17819,1128497,17,10015,45.0999190123286,WI,4,CALL,0,Chicago,20053,Bloomer Office,1,,Chippewa,COMMERCIAL LENDING,,,,0,4,1,WI,1,Wisconsin,9,FDIC,Minneapolis,166170,,0,1923 17th Ave,-91.4989610163024,,IRON RIVER,55017,"Eau Claire-Menomonie, WI",New Auburn,21,55017,,"Eau Claire, WI",Security Bank,Bloomer,WI,2023_10015_4
54935,DIF,N,United States,54935,OCC,22540,6419,Wisconsin,12/20/1933,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,2162251,2162251,,Fond du Lac,ONE,CB,EXACT,M,FED,1,,0,130 S Main St,0,755234,1202052,39,10044,43.7751139950823,WI,4,CALL,0,Chicago,722544,National Exchange Bank And Trust,1,,Fond Du Lac,COMMERCIAL LENDING,Western,,,0,0,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,130 S Main St,-88.4475480245648,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Fond Du Lac,WI,2023_10044_0
54935,DIF,N,United States,53057,OCC,22540,7968,Wisconsin,10/18/1909,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Mount Calvary,ONE,CB,EXACT,,FED,0,,0,130 S Main St,0,60095,1202052,39,10044,43.826055011631,WI,4,CALL,0,Chicago,722544,Mount Calvary Branch,1,,Fond Du Lac,COMMERCIAL LENDING,Western,,06/23/1989,0,1,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,516 Fond Du Lac St,-88.2451030184725,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Mount Calvary,WI,2023_10044_1
54935,DIF,N,United States,53095,OCC,33340,221732,Wisconsin,12/11/1995,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,West Bend,ONE,CB,EXACT,,FED,0,,0,130 S Main St,376,70220,1202052,131,10044,43.3987157481717,WI,4,CALL,0,Chicago,722544,West Bend Branch,1,,Washington,COMMERCIAL LENDING,Western,,,0,10,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,1320 W Paradise Dr,-88.194094108508,,FOND DU LAC,55039,"Milwaukee-Racine-Waukesha, WI",Fond Du Lac,3,55131,,"Milwaukee-Waukesha, WI",National Exchange Bank and Trust,West Bend,WI,2023_10044_10
54935,DIF,N,United States,54935,OCC,22540,221733,Wisconsin,07/31/1997,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Fond du Lac,ONE,CB,EXACT,,FED,0,,0,130 S Main St,0,17962,1202052,39,10044,43.7884149857743,WI,4,CALL,0,Chicago,722544,North Main Street Branch,1,,Fond Du Lac,COMMERCIAL LENDING,Western,,,0,11,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,346 N Main St,-88.447421960741,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Fond Du Lac,WI,2023_10044_11
54935,DIF,N,United States,53019,OCC,22540,221734,Wisconsin,12/14/1998,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Eden,ONE,CB,EXACT,,FED,0,,0,130 S Main St,0,43953,1202052,39,10044,43.6933559894997,WI,4,CALL,0,Chicago,722544,Eden Branch,1,,Fond Du Lac,COMMERCIAL LENDING,Western,,,0,12,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,404 E Main St,-88.3577390333441,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Eden,WI,2023_10044_12
54935,DIF,N,United States,53010,OCC,22540,270766,Wisconsin,01/01/1927,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Campbellsport,ONE,CB,EXACT,,FED,0,,0,130 S Main St,0,106368,1202052,39,10044,43.5987119812512,WI,4,CALL,0,Chicago,722544,Campbellsport Branch,1,,Fond Du Lac,COMMERCIAL LENDING,Western,,05/21/1999,0,13,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,114 N Fond Du Lac Ave,-88.2851189786033,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Campbellsport,WI,2023_10044_13
54935,DIF,N,United States,53956,OCC,31540,8109,Wisconsin,12/08/1923,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Randolph,ONE,CB,EXACT,,FED,0,,0,130 S Main St,357,43009,1202052,21,10044,43.5379570133695,WI,4,CALL,0,Chicago,722544,Randolph Branch,1,,Columbia,COMMERCIAL LENDING,Western,,05/21/1999,0,14,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,103 N High St,-89.0072959610295,,FOND DU LAC,55039,"Madison-Janesville-Beloit, WI",Fond Du Lac,3,55021,,"Madison, WI",National Exchange Bank and Trust,Randolph,WI,2023_10044_14
54935,DIF,N,United States,53954,OCC,31540,227891,Wisconsin,09/13/1938,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Pardeeville,ONE,CB,EXACT,,FED,0,,0,130 S Main St,357,44048,1202052,21,10044,43.5378809895077,WI,4,CALL,0,Chicago,722544,Pardeeville Branch,1,,Columbia,COMMERCIAL LENDING,Western,,05/21/1999,0,15,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,113 Lake St,-89.2987309625832,,FOND DU LAC,55039,"Madison-Janesville-Beloit, WI",Fond Du Lac,3,55021,,"Madison, WI",National Exchange Bank and Trust,Pardeeville,WI,2023_10044_15
54935,DIF,N,United States,53956,OCC,0,227892,Wisconsin,05/31/1990,2023,Comptroller of the Currency,23,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Randolph,ONE,CB,EXACT,N,FED,0,,0,130 S Main St,376,0,1202052,27,10044,43.5378219809094,WI,4,CALL,0,Chicago,722544,Randolph Drive-In Branch,0,,Dodge,COMMERCIAL LENDING,Western,,05/21/1999,1,17,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,154 Stark St,-89.0058619850342,,FOND DU LAC,55039,"Milwaukee-Racine-Waukesha, WI",Fond Du Lac,3,55027,,,National Exchange Bank and Trust,Randolph,WI,2023_10044_17
54935,DIF,N,United States,53926,OCC,0,233497,Wisconsin,01/15/1934,2023,Comptroller of the Currency,11,55,US_Streets,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Dalton,ONE,CB,M,,FED,0,,0,130 S Main St,0,8089,1202052,47,10044,43.654343,WI,4,CALL,0,Chicago,722544,Dalton Branch,0,,Green Lake,COMMERCIAL LENDING,Western,,03/07/2003,0,20,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,509 Main Street,-89.206807,,FOND DU LAC,55039,,Fond Du Lac,3,55047,,,National Exchange Bank and Trust,Dalton,WI,2023_10044_20
54935,DIF,N,United States,53939,OCC,0,233498,Wisconsin,03/26/1990,2023,Comptroller of the Currency,11,55,US_Streets,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Kingston,ONE,CB,M,,FED,0,,0,130 S Main St,0,24269,1202052,47,10044,43.683574,WI,4,CALL,0,Chicago,722544,Kingston Branch,0,,Green Lake,COMMERCIAL LENDING,Western,,03/07/2003,0,21,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,120 North South Street,-89.13693,,FOND DU LAC,55039,,Fond Du Lac,3,55047,,,National Exchange Bank and Trust,Kingston,WI,2023_10044_21
54935,DIF,N,United States,53949,OCC,0,9543,Wisconsin,02/12/1900,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Montello,ONE,CB,EXACT,,FED,0,,0,130 S Main St,0,57723,1202052,77,10044,43.7924629840034,WI,4,CALL,0,Chicago,722544,Montello Branch,0,,Marquette,COMMERCIAL LENDING,Western,,03/07/2003,0,22,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,24 West St,-89.330036029839,,FOND DU LAC,55039,,Fond Du Lac,3,55077,,,National Exchange Bank and Trust,Montello,WI,2023_10044_22
54935,DIF,N,United States,53964,OCC,0,233334,Wisconsin,08/06/1990,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Westfield,ONE,CB,EXACT,,FED,0,,0,130 S Main St,0,31452,1202052,77,10044,43.8860629843017,WI,4,CALL,0,Chicago,722544,Westfield Branch,0,,Marquette,COMMERCIAL LENDING,Western,,03/07/2003,0,23,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,326 E 2nd St,-89.4868160083363,,FOND DU LAC,55039,,Fond Du Lac,3,55077,,,National Exchange Bank and Trust,Westfield,WI,2023_10044_23
54935,DIF,N,United States,53083,OCC,43100,7861,Wisconsin,01/25/1913,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Sheboygan,ONE,CB,EXACT,,FED,0,,0,130 S Main St,0,53763,1202052,117,10044,43.83480798166,WI,4,CALL,0,Chicago,722544,State Bank Of Howards Grove Branch,1,,Sheboygan,COMMERCIAL LENDING,Western,,04/15/2005,0,24,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,211 N Wisconsin Dr,-87.819927962413,,FOND DU LAC,55039,,Fond Du Lac,3,55117,,"Sheboygan, WI",National Exchange Bank and Trust,Howards Grove,WI,2023_10044_24
54935,DIF,N,United States,53916,OCC,0,437182,Wisconsin,04/19/2004,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Beaver Dam,ONE,CB,EXACT,,FED,0,,0,130 S Main St,376,30389,1202052,27,10044,43.4738789980644,WI,4,CALL,0,Chicago,722544,Beaver Dam Regular Branch,0,,Dodge,COMMERCIAL LENDING,Western,,04/15/2005,1,25,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,1609 N Spring St,-88.8244879938776,,FOND DU LAC,55039,"Milwaukee-Racine-Waukesha, WI",Fond Du Lac,3,55027,,,National Exchange Bank and Trust,Beaver Dam,WI,2023_10044_25
54935,DIF,N,United States,53002,OCC,33340,220326,Wisconsin,05/24/1973,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Allenton,ONE,CB,EXACT,,FED,0,,0,130 S Main St,376,21240,1202052,131,10044,43.4210356247709,WI,4,CALL,0,Chicago,722544,Allenton Branch,1,,Washington,COMMERCIAL LENDING,Western,,10/14/2005,0,26,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,6278 Blueberry Rd,-88.3503555824749,,FOND DU LAC,55039,"Milwaukee-Racine-Waukesha, WI",Fond Du Lac,3,55131,,"Milwaukee-Waukesha, WI",National Exchange Bank and Trust,Allenton,WI,2023_10044_26
54935,DIF,N,United States,54930,OCC,0,207566,Wisconsin,10/04/1902,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Coloma,ONE,CB,EXACT,,FED,0,,0,130 S Main St,0,39629,1202052,137,10044,44.0344970179882,WI,4,CALL,0,Chicago,722544,Coloma Branch,0,,Waushara,COMMERCIAL LENDING,Western,,10/14/2005,0,28,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,209 N Front St,-89.5227339721856,,FOND DU LAC,55039,,Fond Du Lac,3,55137,,,National Exchange Bank and Trust,Coloma,WI,2023_10044_28
54935,DIF,N,United States,54935,OCC,22540,475452,Wisconsin,10/05/2007,2023,Comptroller of the Currency,11,55,100.0,9,10433,United States,NEB CORPORATION,0,4,0,2162251,,Fond du Lac,ONE,CB,EXACT,,FED,0,,0,130 S Main St,0,12135,1202052,39,10044,43.7850589974714,WI,4,CALL,0,Chicago,722544,E. Johnson Street Branch,1,,Fond Du Lac,COMMERCIAL LENDING,Western,,,0,30,1,WI,1,Wisconsin,7,OCC,Chicago,2726831,,0,1125 E Johnson St,-88.4040710089747,,FOND DU LAC,55039,,Fond Du Lac,3,55039,,"Fond du Lac, WI",National Exchange Bank and Trust,Fond Du Lac,WI,2023_10044_30
